2024-04-05 05:17:39,615 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:17:39,615 - INFO - Tuning on CPU server
2024-04-05 05:17:39,615 - INFO - CPU Name: i386
2024-04-05 05:17:39,615 - INFO - CPU Cores: 8
2024-04-05 05:17:39,615 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:17:39,615 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:17:39,615 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=1
2024-04-05 05:18:49,013 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:18:49,013 - INFO - Tuning on CPU server
2024-04-05 05:18:49,013 - INFO - CPU Name: i386
2024-04-05 05:18:49,013 - INFO - CPU Cores: 8
2024-04-05 05:18:49,013 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:18:49,013 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:18:49,013 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=1
2024-04-05 05:19:05,662 - INFO - Epoch [1/5], Train Loss: 0.0082, Validation Loss: 0.0010
2024-04-05 05:19:54,341 - INFO - Epoch [2/5], Train Loss: 0.0013, Validation Loss: 0.0002
2024-04-05 05:19:55,189 - INFO - Epoch [3/5], Train Loss: 0.0008, Validation Loss: 0.0002
2024-04-05 05:19:56,337 - INFO - Epoch [4/5], Train Loss: 0.0007, Validation Loss: 0.0002
2024-04-05 05:19:57,437 - INFO - Epoch [5/5], Train Loss: 0.0007, Validation Loss: 0.0002
2024-04-05 05:20:00,396 - INFO - Epoch [1/5], Train Loss: 0.0197, Validation Loss: 0.0004
2024-04-05 05:20:03,047 - INFO - Epoch [2/5], Train Loss: 0.0035, Validation Loss: 0.0004
2024-04-05 05:20:05,402 - INFO - Epoch [3/5], Train Loss: 0.0027, Validation Loss: 0.0004
2024-04-05 05:20:07,511 - INFO - Epoch [4/5], Train Loss: 0.0025, Validation Loss: 0.0004
2024-04-05 05:20:09,771 - INFO - Epoch [5/5], Train Loss: 0.0024, Validation Loss: 0.0004
2024-04-05 05:20:10,356 - INFO - Epoch [1/5], Train Loss: 0.0023, Validation Loss: 0.0009
2024-04-05 05:20:10,906 - INFO - Epoch [2/5], Train Loss: 0.0018, Validation Loss: 0.0002
2024-04-05 05:20:11,559 - INFO - Epoch [3/5], Train Loss: 0.0017, Validation Loss: 0.0002
2024-04-05 05:20:12,123 - INFO - Epoch [4/5], Train Loss: 0.0016, Validation Loss: 0.0002
2024-04-05 05:20:12,691 - INFO - Epoch [5/5], Train Loss: 0.0016, Validation Loss: 0.0002
2024-04-05 05:20:12,692 - INFO - Best trial:
2024-04-05 05:20:12,693 - INFO - {'lr': 0.0001, 'optimizer': 'Adam', 'l1_regularizer': 1e-05, 'l2_regularizer': 1e-05, 'min_delta': 1e-07, 'patience': 40, 'batch_size': 64, 'filters': 64, 'kernel_size': 3, 'pool_size': 1, 'num_cnn_layers': 3, 'num_lstm_layers': 1, 'lstm_units': 200, 'dropout': 0.2, 'activation': 'ReLU'}
2024-04-05 05:20:12,694 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=7
2024-04-05 05:20:32,274 - INFO - Epoch [1/5], Train Loss: 0.0274, Validation Loss: 0.0004
2024-04-05 05:20:34,897 - INFO - Epoch [2/5], Train Loss: 0.0068, Validation Loss: 0.0004
2024-04-05 05:20:37,867 - INFO - Epoch [3/5], Train Loss: 0.0041, Validation Loss: 0.0004
2024-04-05 05:20:41,127 - INFO - Epoch [4/5], Train Loss: 0.0032, Validation Loss: 0.0004
2024-04-05 05:20:44,567 - INFO - Epoch [5/5], Train Loss: 0.0028, Validation Loss: 0.0004
2024-04-05 05:20:45,100 - INFO - Epoch [1/5], Train Loss: 0.0083, Validation Loss: 0.0005
2024-04-05 05:20:45,594 - INFO - Epoch [2/5], Train Loss: 0.0039, Validation Loss: 0.0003
2024-04-05 05:20:46,116 - INFO - Epoch [3/5], Train Loss: 0.0027, Validation Loss: 0.0003
2024-04-05 05:20:46,654 - INFO - Epoch [4/5], Train Loss: 0.0022, Validation Loss: 0.0003
2024-04-05 05:20:47,103 - INFO - Epoch [5/5], Train Loss: 0.0019, Validation Loss: 0.0003
2024-04-05 05:20:48,454 - INFO - Epoch [1/5], Train Loss: 0.0053, Validation Loss: 0.0004
2024-04-05 05:20:50,284 - INFO - Epoch [2/5], Train Loss: 0.0046, Validation Loss: 0.0003
2024-04-05 05:20:52,229 - INFO - Epoch [3/5], Train Loss: 0.0043, Validation Loss: 0.0002
2024-04-05 05:20:54,366 - INFO - Epoch [4/5], Train Loss: 0.0041, Validation Loss: 0.0002
2024-04-05 05:20:56,489 - INFO - Epoch [5/5], Train Loss: 0.0039, Validation Loss: 0.0002
2024-04-05 05:20:57,615 - INFO - Epoch [1/5], Train Loss: 0.0035, Validation Loss: 0.0007
2024-04-05 05:20:58,764 - INFO - Epoch [2/5], Train Loss: 0.0023, Validation Loss: 0.0004
2024-04-05 05:20:59,926 - INFO - Epoch [3/5], Train Loss: 0.0018, Validation Loss: 0.0004
2024-04-05 05:21:01,067 - INFO - Epoch [4/5], Train Loss: 0.0016, Validation Loss: 0.0004
2024-04-05 05:21:02,321 - INFO - Epoch [5/5], Train Loss: 0.0014, Validation Loss: 0.0005
2024-04-05 05:21:03,312 - INFO - Epoch [1/5], Train Loss: 0.0126, Validation Loss: 0.0007
2024-04-05 05:21:04,339 - INFO - Epoch [2/5], Train Loss: 0.0082, Validation Loss: 0.0003
2024-04-05 05:21:05,347 - INFO - Epoch [3/5], Train Loss: 0.0051, Validation Loss: 0.0002
2024-04-05 05:21:07,982 - INFO - Epoch [4/5], Train Loss: 0.0032, Validation Loss: 0.0002
2024-04-05 05:21:09,344 - INFO - Epoch [5/5], Train Loss: 0.0023, Validation Loss: 0.0001
2024-04-05 05:21:09,346 - INFO - Best trial:
2024-04-05 05:21:09,347 - INFO - {'lr': 0.001, 'optimizer': 'Adam', 'l1_regularizer': 0.0001, 'l2_regularizer': 1e-05, 'min_delta': 1e-08, 'patience': 40, 'batch_size': 64, 'filters': 64, 'kernel_size': 2, 'pool_size': 1, 'num_cnn_layers': 3, 'num_lstm_layers': 1, 'lstm_units': 200, 'dropout': 0.3, 'activation': 'ReLU'}
2024-04-05 05:21:09,348 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=1
2024-04-05 05:21:28,160 - INFO - Epoch [1/5], Train Loss: 0.0017, Validation Loss: 0.0004
2024-04-05 05:21:29,192 - INFO - Epoch [2/5], Train Loss: 0.0016, Validation Loss: 0.0003
2024-04-05 05:21:30,140 - INFO - Epoch [3/5], Train Loss: 0.0016, Validation Loss: 0.0002
2024-04-05 05:21:31,120 - INFO - Epoch [4/5], Train Loss: 0.0015, Validation Loss: 0.0002
2024-04-05 05:21:33,003 - INFO - Epoch [5/5], Train Loss: 0.0015, Validation Loss: 0.0002
2024-04-05 05:21:34,007 - INFO - Epoch [1/5], Train Loss: 0.0136, Validation Loss: 0.0021
2024-04-05 05:21:34,793 - INFO - Epoch [2/5], Train Loss: 0.0089, Validation Loss: 0.0006
2024-04-05 05:21:35,635 - INFO - Epoch [3/5], Train Loss: 0.0054, Validation Loss: 0.0003
2024-04-05 05:21:36,472 - INFO - Epoch [4/5], Train Loss: 0.0039, Validation Loss: 0.0003
2024-04-05 05:21:37,239 - INFO - Epoch [5/5], Train Loss: 0.0033, Validation Loss: 0.0003
2024-04-05 05:21:38,775 - INFO - Epoch [1/5], Train Loss: 0.0310, Validation Loss: 0.0005
2024-04-05 05:21:40,384 - INFO - Epoch [2/5], Train Loss: 0.0276, Validation Loss: 0.0002
2024-04-05 05:21:42,150 - INFO - Epoch [3/5], Train Loss: 0.0254, Validation Loss: 0.0002
2024-04-05 05:21:43,865 - INFO - Epoch [4/5], Train Loss: 0.0236, Validation Loss: 0.0002
2024-04-05 05:21:46,260 - INFO - Epoch [5/5], Train Loss: 0.0220, Validation Loss: 0.0002
2024-04-05 05:21:49,501 - INFO - Epoch [1/5], Train Loss: 0.0458, Validation Loss: 0.0009
2024-04-05 05:21:51,871 - INFO - Epoch [2/5], Train Loss: 0.0421, Validation Loss: 0.0003
2024-04-05 05:21:55,325 - INFO - Epoch [3/5], Train Loss: 0.0392, Validation Loss: 0.0003
2024-04-05 05:21:57,399 - INFO - Epoch [4/5], Train Loss: 0.0363, Validation Loss: 0.0003
2024-04-05 05:21:59,480 - INFO - Epoch [5/5], Train Loss: 0.0336, Validation Loss: 0.0003
2024-04-05 05:22:01,169 - INFO - Epoch [1/5], Train Loss: 0.0042, Validation Loss: 0.0009
2024-04-05 05:22:03,361 - INFO - Epoch [2/5], Train Loss: 0.0030, Validation Loss: 0.0004
2024-04-05 05:22:06,274 - INFO - Epoch [3/5], Train Loss: 0.0026, Validation Loss: 0.0006
2024-04-05 05:22:08,097 - INFO - Epoch [4/5], Train Loss: 0.0023, Validation Loss: 0.0006
2024-04-05 05:22:09,756 - INFO - Epoch [5/5], Train Loss: 0.0021, Validation Loss: 0.0007
2024-04-05 05:22:09,758 - INFO - Best trial:
2024-04-05 05:22:09,758 - INFO - {'lr': 0.0001, 'optimizer': 'RMSprop', 'l1_regularizer': 0.0001, 'l2_regularizer': 1e-05, 'min_delta': 1e-07, 'patience': 40, 'batch_size': 48, 'filters': 128, 'num_cnn_layers': 1, 'num_gru_layers': 2, 'gru_units': 200, 'dropout': 0.3, 'activation': 'ReLU'}
2024-04-05 05:22:09,759 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=3
2024-04-05 05:22:30,454 - INFO - Epoch [1/5], Train Loss: 0.0295, Validation Loss: 0.0004
2024-04-05 05:22:32,328 - INFO - Epoch [2/5], Train Loss: 0.0276, Validation Loss: 0.0003
2024-04-05 05:22:35,123 - INFO - Epoch [3/5], Train Loss: 0.0262, Validation Loss: 0.0003
2024-04-05 05:22:36,591 - INFO - Epoch [4/5], Train Loss: 0.0250, Validation Loss: 0.0003
2024-04-05 05:22:38,063 - INFO - Epoch [5/5], Train Loss: 0.0237, Validation Loss: 0.0003
2024-04-05 05:22:39,635 - INFO - Epoch [1/5], Train Loss: 0.0056, Validation Loss: 0.0006
2024-04-05 05:22:41,144 - INFO - Epoch [2/5], Train Loss: 0.0049, Validation Loss: 0.0004
2024-04-05 05:22:42,658 - INFO - Epoch [3/5], Train Loss: 0.0046, Validation Loss: 0.0004
2024-04-05 05:22:44,168 - INFO - Epoch [4/5], Train Loss: 0.0043, Validation Loss: 0.0004
2024-04-05 05:22:45,677 - INFO - Epoch [5/5], Train Loss: 0.0041, Validation Loss: 0.0004
2024-04-05 05:22:46,520 - INFO - Epoch [1/5], Train Loss: 0.0041, Validation Loss: 0.0016
2024-04-05 05:22:47,313 - INFO - Epoch [2/5], Train Loss: 0.0027, Validation Loss: 0.0016
2024-04-05 05:22:48,096 - INFO - Epoch [3/5], Train Loss: 0.0024, Validation Loss: 0.0012
2024-04-05 05:22:48,894 - INFO - Epoch [4/5], Train Loss: 0.0022, Validation Loss: 0.0011
2024-04-05 05:22:49,768 - INFO - Epoch [5/5], Train Loss: 0.0021, Validation Loss: 0.0011
2024-04-05 05:22:51,660 - INFO - Epoch [1/5], Train Loss: 0.0397, Validation Loss: 0.0014
2024-04-05 05:22:53,515 - INFO - Epoch [2/5], Train Loss: 0.0191, Validation Loss: 0.0011
2024-04-05 05:22:55,398 - INFO - Epoch [3/5], Train Loss: 0.0091, Validation Loss: 0.0004
2024-04-05 05:22:57,394 - INFO - Epoch [4/5], Train Loss: 0.0059, Validation Loss: 0.0004
2024-04-05 05:22:59,398 - INFO - Epoch [5/5], Train Loss: 0.0043, Validation Loss: 0.0004
2024-04-05 05:23:00,497 - INFO - Epoch [1/5], Train Loss: 0.0046, Validation Loss: 0.0013
2024-04-05 05:23:01,461 - INFO - Epoch [2/5], Train Loss: 0.0031, Validation Loss: 0.0008
2024-04-05 05:23:02,388 - INFO - Epoch [3/5], Train Loss: 0.0027, Validation Loss: 0.0004
2024-04-05 05:23:03,346 - INFO - Epoch [4/5], Train Loss: 0.0024, Validation Loss: 0.0003
2024-04-05 05:23:04,532 - INFO - Epoch [5/5], Train Loss: 0.0021, Validation Loss: 0.0005
2024-04-05 05:23:04,534 - INFO - Best trial:
2024-04-05 05:23:04,534 - INFO - {'lr': 0.0001, 'optimizer': 'Adam', 'l1_regularizer': 0.0001, 'l2_regularizer': 0.0001, 'min_delta': 1e-08, 'patience': 50, 'batch_size': 32, 'filters': 64, 'kernel_size': 2, 'pool_size': 1, 'num_cnn_layers': 2, 'num_gru_layers': 3, 'gru_units': 100, 'dropout': 0.3, 'activation': 'ReLU'}
2024-04-05 05:23:04,535 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=7
2024-04-05 05:23:21,391 - INFO - Epoch [1/5], Train Loss: 0.0043, Validation Loss: 0.0008
2024-04-05 05:23:22,503 - INFO - Epoch [2/5], Train Loss: 0.0026, Validation Loss: 0.0004
2024-04-05 05:23:23,527 - INFO - Epoch [3/5], Train Loss: 0.0023, Validation Loss: 0.0004
2024-04-05 05:23:24,582 - INFO - Epoch [4/5], Train Loss: 0.0021, Validation Loss: 0.0005
2024-04-05 05:23:25,506 - INFO - Epoch [5/5], Train Loss: 0.0020, Validation Loss: 0.0005
2024-04-05 05:23:26,101 - INFO - Epoch [1/5], Train Loss: 0.0083, Validation Loss: 0.0009
2024-04-05 05:23:26,683 - INFO - Epoch [2/5], Train Loss: 0.0055, Validation Loss: 0.0003
2024-04-05 05:23:27,264 - INFO - Epoch [3/5], Train Loss: 0.0036, Validation Loss: 0.0002
2024-04-05 05:23:27,846 - INFO - Epoch [4/5], Train Loss: 0.0025, Validation Loss: 0.0002
2024-04-05 05:23:28,433 - INFO - Epoch [5/5], Train Loss: 0.0020, Validation Loss: 0.0002
2024-04-05 05:23:29,638 - INFO - Epoch [1/5], Train Loss: 0.0038, Validation Loss: 0.0007
2024-04-05 05:23:30,819 - INFO - Epoch [2/5], Train Loss: 0.0025, Validation Loss: 0.0006
2024-04-05 05:23:32,041 - INFO - Epoch [3/5], Train Loss: 0.0022, Validation Loss: 0.0006
2024-04-05 05:23:33,212 - INFO - Epoch [4/5], Train Loss: 0.0020, Validation Loss: 0.0006
2024-04-05 05:23:34,469 - INFO - Epoch [5/5], Train Loss: 0.0017, Validation Loss: 0.0002
2024-04-05 05:23:35,495 - INFO - Epoch [1/5], Train Loss: 0.0041, Validation Loss: 0.0013
2024-04-05 05:23:36,517 - INFO - Epoch [2/5], Train Loss: 0.0031, Validation Loss: 0.0008
2024-04-05 05:23:37,666 - INFO - Epoch [3/5], Train Loss: 0.0029, Validation Loss: 0.0006
2024-04-05 05:23:38,756 - INFO - Epoch [4/5], Train Loss: 0.0028, Validation Loss: 0.0005
2024-04-05 05:23:41,277 - INFO - Epoch [5/5], Train Loss: 0.0027, Validation Loss: 0.0005
2024-04-05 05:23:43,521 - INFO - Epoch [1/5], Train Loss: 0.0108, Validation Loss: 0.0009
2024-04-05 05:23:44,970 - INFO - Epoch [2/5], Train Loss: 0.0098, Validation Loss: 0.0004
2024-04-05 05:23:46,388 - INFO - Epoch [3/5], Train Loss: 0.0093, Validation Loss: 0.0004
2024-04-05 05:23:47,750 - INFO - Epoch [4/5], Train Loss: 0.0090, Validation Loss: 0.0004
2024-04-05 05:23:48,766 - INFO - Epoch [5/5], Train Loss: 0.0087, Validation Loss: 0.0004
2024-04-05 05:23:48,768 - INFO - Best trial:
2024-04-05 05:23:48,769 - INFO - {'lr': 0.001, 'optimizer': 'RMSprop', 'l1_regularizer': 1e-05, 'l2_regularizer': 0.0001, 'min_delta': 1e-07, 'patience': 50, 'batch_size': 64, 'filters': 64, 'kernel_size': 3, 'pool_size': 1, 'num_cnn_layers': 3, 'num_gru_layers': 3, 'gru_units': 150, 'dropout': 0.3, 'activation': 'ReLU'}
2024-04-05 05:30:57,393 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:30:57,393 - INFO - Tuning on CPU server
2024-04-05 05:30:57,393 - INFO - CPU Name: i386
2024-04-05 05:30:57,393 - INFO - CPU Cores: 8
2024-04-05 05:30:57,393 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:30:57,393 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:30:57,394 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=1
2024-04-05 05:34:04,162 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:34:04,162 - INFO - Tuning on CPU server
2024-04-05 05:34:04,162 - INFO - CPU Name: i386
2024-04-05 05:34:04,163 - INFO - CPU Cores: 8
2024-04-05 05:34:04,163 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:34:04,163 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:34:04,163 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=1
2024-04-05 05:34:28,518 - INFO - Epoch [1/5], Train Loss: 0.0022, Validation Loss: 0.0003
2024-04-05 05:34:30,679 - INFO - Epoch [2/5], Train Loss: 0.0018, Validation Loss: 0.0002
2024-04-05 05:34:33,085 - INFO - Epoch [3/5], Train Loss: 0.0015, Validation Loss: 0.0001
2024-04-05 05:34:35,240 - INFO - Epoch [4/5], Train Loss: 0.0012, Validation Loss: 0.0001
2024-04-05 05:34:39,092 - INFO - Epoch [5/5], Train Loss: 0.0010, Validation Loss: 0.0001
2024-04-05 05:34:39,098 - INFO - Best trial:
2024-04-05 05:34:39,099 - INFO - {'lr': 0.001, 'optimizer': 'Adam', 'l1_regularizer': 1e-05, 'l2_regularizer': 1e-05, 'min_delta': 1e-08, 'patience': 50, 'batch_size': 64, 'filters': 64, 'num_cnn_layers': 1, 'num_lstm_layers': 3, 'lstm_units': 100, 'dropout': 0.1, 'activation': 'ReLU'}
2024-04-05 05:34:39,101 - INFO - Tuning with series_type=electricity | look_back=14 | forecast_period=3
2024-04-05 05:37:00,625 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:37:00,625 - INFO - Tuning on CPU server
2024-04-05 05:37:00,626 - INFO - CPU Name: i386
2024-04-05 05:37:00,626 - INFO - CPU Cores: 8
2024-04-05 05:37:00,626 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:37:00,626 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:37:00,626 - INFO - Tuning with series_type=electricity | look_back=7 | forecast_period=1
2024-04-05 05:38:22,293 - INFO - Running on host: Francks-MacBook-Pro.local
2024-04-05 05:38:22,293 - INFO - Tuning on CPU server
2024-04-05 05:38:22,294 - INFO - CPU Name: i386
2024-04-05 05:38:22,294 - INFO - CPU Cores: 8
2024-04-05 05:38:22,294 - INFO - CURRENT PATH IS: /Users/messou/PycharmProjects/TimeSeriesForecasting/src
2024-04-05 05:38:22,294 - INFO - model_group: 2 |||| model_types: ['CNN-LSTM-based', 'CNN-GRU-based']
2024-04-05 05:38:22,294 - INFO - Tuning with series_type=electricity | look_back=7 | forecast_period=1
2024-04-05 05:38:43,313 - INFO - Epoch [1/5], Train Loss: 0.0106, Validation Loss: 0.0013
2024-04-05 05:38:43,844 - INFO - Epoch [2/5], Train Loss: 0.0096, Validation Loss: 0.0002
2024-04-05 05:38:44,347 - INFO - Epoch [3/5], Train Loss: 0.0093, Validation Loss: 0.0002
2024-04-05 05:38:44,838 - INFO - Epoch [4/5], Train Loss: 0.0091, Validation Loss: 0.0002
2024-04-05 05:38:45,327 - INFO - Epoch [5/5], Train Loss: 0.0089, Validation Loss: 0.0002
2024-04-05 05:38:45,330 - INFO - Best trial:
2024-04-05 05:38:45,330 - INFO - {'lr': 0.0001, 'optimizer': 'Adam', 'l1_regularizer': 0.0001, 'l2_regularizer': 0.0001, 'min_delta': 1e-07, 'patience': 50, 'batch_size': 64, 'filters': 128, 'num_cnn_layers': 2, 'num_lstm_layers': 1, 'lstm_units': 100, 'dropout': 0.2, 'activation': 'ReLU'}
2024-04-05 05:38:45,331 - INFO - Tuning with series_type=electricity | look_back=7 | forecast_period=3
2024-04-05 05:39:09,585 - INFO - Epoch [1/5], Train Loss: 0.0108, Validation Loss: 0.0004
2024-04-05 05:39:10,267 - INFO - Epoch [2/5], Train Loss: 0.0048, Validation Loss: 0.0005
2024-04-05 05:39:10,924 - INFO - Epoch [3/5], Train Loss: 0.0034, Validation Loss: 0.0006
2024-04-05 05:39:11,656 - INFO - Epoch [4/5], Train Loss: 0.0027, Validation Loss: 0.0008
2024-04-05 05:39:12,537 - INFO - Epoch [5/5], Train Loss: 0.0023, Validation Loss: 0.0007
2024-04-05 05:39:12,540 - INFO - Best trial:
2024-04-05 05:39:12,540 - INFO - {'lr': 0.001, 'optimizer': 'RMSprop', 'l1_regularizer': 0.0001, 'l2_regularizer': 1e-05, 'min_delta': 1e-08, 'patience': 40, 'batch_size': 32, 'filters': 96, 'kernel_size': 2, 'pool_size': 1, 'num_cnn_layers': 2, 'num_lstm_layers': 1, 'lstm_units': 100, 'dropout': 0.2, 'activation': 'ReLU'}
2024-04-05 05:39:12,541 - INFO - Tuning with series_type=electricity | look_back=7 | forecast_period=5
2024-04-05 05:39:36,272 - INFO - Epoch [1/5], Train Loss: 0.0137, Validation Loss: 0.0004
2024-04-05 05:39:37,749 - INFO - Epoch [2/5], Train Loss: 0.0028, Validation Loss: 0.0004
2024-04-05 05:39:39,464 - INFO - Epoch [3/5], Train Loss: 0.0022, Validation Loss: 0.0004
2024-04-05 05:39:40,682 - INFO - Epoch [4/5], Train Loss: 0.0021, Validation Loss: 0.0004
2024-04-05 05:39:42,526 - INFO - Epoch [5/5], Train Loss: 0.0020, Validation Loss: 0.0004
2024-04-05 05:39:42,529 - INFO - Best trial:
