actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead,6-day ahead,7-day ahead
0.3388031828515751,0.3206793141365051,0.32438068270683289,0.39968687653541565,0.3955668044090271,0.39088959276676178,0.39554745197296143,0.3239870971441269
0.1960171369619624,0.18303417563438416,0.18835220098495483,0.18088457345962524,0.192365300655365,0.18619373977184296,0.19707635462284088,0.19430042266845703
0.1600142330397569,0.1931515967845917,0.19558019757270813,0.19870266556739807,0.19440475225448608,0.19687144875526428,0.15671498119831085,0.15357447743415833
0.2880389724299699,0.27759950280189514,0.29821987748146057,0.29729676008224487,0.2753107726573944,0.27122963726520538,0.27917953550815582,0.29449550986289978
0.1536431776422491,0.14104183793067932,0.1474214667081833,0.19314561367034912,0.1933911645412445,0.1489133656024933,0.14022461771965027,0.19572593808174133
0.1863081023250482,0.1954935383796692,0.19485673189163208,0.19295917332172394,0.17593363881111145,0.19182889580726624,0.1916124415397644,0.17817452549934387
0.2838383355940622,0.2779147344827652,0.27104385375976562,0.2937076598405838,0.2731450217962265,0.2917899250984192,0.27868613243103027,0.29497962296009064
0.4239702539021454,0.4975533592700958,0.4152652859687805,0.4108986794948578,0.49322094976902008,0.49961599588394165,0.49960940957069397,0.41892584443092346
0.2691334084786885,0.2513181686401367,0.29881393909454346,0.2583959710597992,0.25997153878211975,0.29865485608577728,0.25521390974521637,0.2535827499628067
0.2655541333129549,0.2907554304599762,0.293101270198822,0.25086580753326416,0.2982672280073166,0.29937008619308472,0.25629105389118195,0.29980400264263153
0.1783294805418107,0.1984790289402008,0.16076621770858765,0.16832738399505615,0.19037837862968445,0.1603668087720871,0.16925312042236328,0.16694079339504242
0.3204506810843856,0.39865288376808167,0.39678816199302673,0.31901246786117554,0.31027122855186462,0.3127955597639084,0.31472740590572357,0.39837738573551178
0.1869027377108686,0.19004155039787292,0.19051705598831177,0.19295844733715057,0.17363305270671844,0.19510487020015717,0.1702481198310852,0.17989176392555237
0.1825267944137706,0.19617867469787598,0.19628782033920288,0.19270690739154816,0.1924030876159668,0.1954328066110611,0.19555067479610443,0.17191081821918488
0.2412495462621554,0.23739585280418396,0.23222045600414276,0.23411913216114044,0.23161780834197998,0.23242547154426575,0.29429596960544586,0.2952853226661682
0.2564297040674015,0.295761057138443,0.29271475315093994,0.29880637764930725,0.24267675518989563,0.29446621537208557,0.24083579540252686,0.29175170063972473
0.219049825191525,0.2801281523704529,0.28357903242111206,0.28880321979522705,0.20137375831604004,0.20935335338115692,0.28409985959529877,0.28164187371730804
0.1855033146743595,0.1958228874206543,0.1953131878376007,0.1908878654241562,0.19024410009384155,0.17838809549808502,0.1797771817445755,0.1923648577928543
0.17834954053073,0.16056192696094513,0.16390836477279663,0.16415238618850708,0.16821308135986328,0.19098294854164124,0.19293539762496948,0.19239718794822693
0.1702448273885715,0.16370299577713013,0.19466141819953918,0.19658049404621124,0.19192110002040863,0.19480329751968384,0.19784113228321075,0.1932029277086258
0.1508706990428519,0.14852506816387177,0.1905799925327301,0.19297950625419617,0.19285504639148712,0.19255096793174744,0.14015992760658264,0.19548806130886078
0.3116596297499187,0.3083576536178589,0.3014160519838333,0.30531971871852875,0.38176478803157806,0.3809135240316391,0.38865082740783691,0.3078720086812973
0.2445026077985594,0.2975698506832123,0.291267374753952,0.23757967472076416,0.29577792942523956,0.23062618911266327,0.2985036325454712,0.2948280280828476
0.2038844735685764,0.27138012647628784,0.20448795199394226,0.27238725543022156,0.203517507314682,0.27132108449935913,0.27895928978919983,0.20646995186805725
0.2068519190722732,0.2750635242462158,0.20642505288124084,0.27386852979660034,0.20405797243118286,0.20870924949645996,0.20380491971969604,0.20020337402820587
0.2416550446095943,0.29231703460216522,0.29271886885166168,0.2388460123538971,0.2369326138496399,0.23465598464012146,0.23161370396614075,0.23765356183052063
0.2289522954358748,0.29523805379867554,0.29676821887493134,0.21716193735599518,0.29480537831783295,0.29702434957027435,0.2176035076379776,0.29426888644695282
0.1425935655197447,0.1383740597963333,0.19978254199028015,0.13815336287021637,0.19165086328983307,0.13455470144748688,0.13369818270206451,0.13954340159893036
0.261498672219781,0.29925534188747406,0.29091072142124176,0.29041853606700897,0.29656975984573364,0.25024900555610657,0.2502089661359787,0.29189783930778503
0.1906959860917409,0.19005349397659302,0.19391576528549194,0.186566801071167,0.1935324478149414,0.19044635772705078,0.18253749191761017,0.18102449297904968
0.1609880977399079,0.19298579454421997,0.15851964831352234,0.1561384630203247,0.15807382583618164,0.19878635466098785,0.19852998971939087,0.19730143904685974
0.1437580001146284,0.191644891500473,0.1339077913761139,0.19871760725975037,0.19724586844444275,0.1935149645805359,0.1316843569278717,0.13675066232681274
0.291484057084997,0.298421311378479,0.2920642077922821,0.29226821959018707,0.28932857811450958,0.28860614001750946,0.2831426739692688,0.29214203655719757
0.2126468677760158,0.20414952099323273,0.2044057410955429,0.2856850004196167,0.28423429250717163,0.2852775663137436,0.20154228687286377,0.28332139611244202
0.2271602697590891,0.2189676880836487,0.21734424591064453,0.2958233481645584,0.21337415277957916,0.2907045191526413,0.21917123436927795,0.21986200749874115
0.2683983531704334,0.25871544003486633,0.2929694777727127,0.2909580296278,0.25176331281661987,0.29464358806610107,0.25041509091854095,0.25218937754631042
0.2599220526144852,0.24770690381526947,0.2926764953136444,0.29036924958229065,0.2919603806734085,0.29348178923130035,0.29245144307613373,0.2424413901567459
0.2283786752765412,0.2179812330007553,0.2906146800518036,0.21653739988803864,0.2140007358789444,0.29135760307312012,0.29770695269107819,0.29330172777175903
0.1968343427010297,0.18523623287677765,0.19430144786834717,0.1805396294593811,0.1894448208808899,0.19543804228305817,0.18576802849769592,0.1887043172121048
0.1492023766310681,0.1926894497871399,0.19623261272907257,0.1975213098526001,0.13317192912101746,0.13163994073867798,0.13602789521217346,0.19628135442733765
0.2099000821504307,0.27513221085071564,0.27546754121780396,0.27562501668930054,0.20227710366249084,0.20075702667236328,0.27835591316223145,0.27340636372566223
0.3690335861528762,0.3906672739982605,0.39348944425582886,0.3970494306087494,0.39607125341892242,0.35587619185447693,0.39296831965446472,0.3993187028169632
0.1814775902875774,0.1770573091506958,0.17142359733581543,0.17535885453224182,0.17616739571094513,0.19257063746452332,0.17068188548088074,0.19349408268928528
0.32810643256978,0.39663829267024994,0.31262116312980652,0.31045504093170166,0.39054120361804962,0.31071231365203857,0.3957372236251831,0.31549719154834747
0.2207582675811473,0.21217641234397888,0.21643981337547302,0.29708540201187134,0.2173433804512024,0.29940837383270264,0.29017477989196777,0.2977391266822815
0.3572550293257933,0.340262730717659,0.341849564909935,0.34155416429042816,0.39352652668952942,0.34224160492420197,0.3424534249305725,0.3910339456796646
0.3357937068949047,0.32508615374565125,0.39925076961517334,0.3269252496957779,0.39637054860591888,0.39015375435352325,0.39626490890979767,0.3275786155462265
0.2832981487495939,0.29030961632728577,0.2713710653781891,0.27434481024742126,0.2741863065958023,0.2727673542499542,0.27409706473350525,0.27352213859558105
0.3502937355520317,0.34481399059295654,0.3998160517215729,0.34141393303871155,0.39259284377098083,0.3915561902523041,0.39554344296455383,0.39008490920066833
0.3400163345624056,0.33016029715538025,0.33134228706359863,0.39631309628486633,0.39093570470809937,0.3917604160308838,0.3966394639015198,0.39875603556632996
0.3482485719198364,0.3955181288719177,0.3930395293235779,0.33791325211524963,0.3951676535606384,0.3350815153121948,0.3924464535713196,0.3948552465438843
0.4198178361958618,0.4076066541671753,0.4052563089132309,0.408465895652771,0.4090646457672119,0.4877420997619629,0.4095736312866211,0.481754515171051
0.3227738188487476,0.3969733679294586,0.3139332628250122,0.31983800649642944,0.3119889187812805,0.3989564919471741,0.39735155701637268,0.3959303045272827
0.4072550293257933,0.47435178995132446,0.47049739599227905,0.4015633547306061,0.47920801639556885,0.4012884557247162,0.4719552528858185,0.47068921089172363
0.4394828343809104,0.4270713686943054,0.42092955708503723,0.42788886547088623,0.42224133491516113,0.499318243265152,0.499864639043808,0.42394952416419983
0.6969212693196798,0.6866342306137085,0.69115549087524414,0.6824361252784729,0.6952390515804291,0.69627705454826355,0.6972121024131775,0.6842006576061249
0.6521817626043596,0.69805102825164795,0.645493780374527,0.6933707129955292,0.6418310558795929,0.692992422580719,0.6408198928833008,0.6475298058986664
0.4920113482223028,0.4845345962047577,0.49499860882759094,0.4860510492324829,0.4892756116390228,0.4981713664531708,0.4885360264778137,0.487266149520874
0.536175801921938,0.52738852977752686,0.5264497470855713,0.5201637125015259,0.52671971559524536,0.5965726900100708,0.5296551036834717,0.5908608663082123
0.6774200943774715,0.6921547079086304,0.6967857599258423,0.69981472730636597,0.66450581908226013,0.66139467239379883,0.6629050040245056,0.6938576650619507
0.4189652866667939,0.48556190609931946,0.4038116455078125,0.40685405373573303,0.4024317240715027,0.4866576910018921,0.4088799810409546,0.40993117928504944
0.5604082685363849,0.5953621196746826,0.5527053916454315,0.5567372179031372,0.5981576454639435,0.5974169862270355,0.59322396755218506,0.5939460575580597
0.4494263798406663,0.4338631272315979,0.497524471282959,0.4945265066623688,0.4919865643978119,0.4908419072628021,0.4990850007534027,0.43929078578948975
0.4032654796247826,0.47850087881088257,0.47094857335090637,0.40990036606788635,0.40964017152786255,0.40402445912361145,0.470398211479187,0.40359758973121643
0.5790201173031733,0.5950420367717743,0.56057761907577515,0.59078319549560547,0.5980260932445526,0.5678820586204529,0.59332528352737427,0.56996673107147217
0.3652947863133561,0.35445788979530334,0.35120883107185364,0.39728059768676758,0.35817412972450256,0.39424141645431519,0.35730714201927185,0.35156171321868896
0.5062090441892899,0.57972692370414734,0.5749510717391968,0.50737427830696106,0.50528353571891785,0.5751891815662384,0.5787074053287506,0.57895418882369995
0.2974070076227957,0.29539772272109985,0.2945314383506775,0.2963923239707947,0.29308892488479614,0.28179067611694336,0.2903675067424774,0.28960057377815247
0.4576170643639073,0.49474740505218506,0.4417321753501892,0.4973498833179474,0.44565435886383057,0.44703047156333923,0.49943453550338745,0.4469491422176361
0.3883941750443769,0.3927705955505371,0.3746243393421173,0.3770012927055359,0.3994722831249237,0.37063937306404114,0.37470910906791687,0.3755635118484497
0.3900583650153792,0.3807768201828003,0.38836708426475525,0.3892393493652344,0.38404592752456665,0.3952376639842987,0.38553667068481445,0.3952157402038574
0.3827355138222876,0.37816844940185547,0.37533371210098267,0.37798378467559814,0.3982554340362549,0.3727985715866089,0.37744020462036133,0.3774744772911072
0.4931905889994841,0.4943226110935211,0.4943772292137146,0.4990539598464966,0.49082812309265137,0.4833978998661041,0.48656532049179077,0.48483248472213745
0.567391532774201,0.55578144431114197,0.59587135791778564,0.5995903205871582,0.55699185729026794,0.5934158182144165,0.55992512226104736,0.59085058331489563
0.5414692509026995,0.5938809072971344,0.53123443126678467,0.59141610503196716,0.5326132822036743,0.5964316129684448,0.5911842882633209,0.5361787700653076
0.5593785224385304,0.59194002866744995,0.54590142250061035,0.54651347160339355,0.5962374806404114,0.59410762548446655,0.5923410427570343,0.5992326605319977
0.6328802323137763,0.62915653944015503,0.6226418709754944,0.6995408093929291,0.62426912546157837,0.62521509885787964,0.6914312171936035,0.6215619695186615
1.0,0.00348599195480347,0.004297091960907,0.00419644951820374,0.00170923709869385,0.00744680881500244,0.00453644275665283,0.00489402055740356
0.6205629214985766,0.6140997266769409,0.6135160088539124,0.6182812309265137,0.6994792330265045,0.6184116816520691,0.6960468065738678,0.6992867660522461
0.521478516707105,0.5982487916946411,0.5184118700027466,0.5946932351589203,0.51785589575767517,0.5120957016944885,0.51550605058670044,0.5953381645679474
0.5202247673996523,0.511954870223999,0.5944873821735382,0.5982362651824951,0.59598430037498474,0.59829814195632935,0.51097652673721313,0.510222886800766
0.6305633035936036,0.6911808681488037,0.6293871164321899,0.6953318738937378,0.62519464135169983,0.6961252284049988,0.6963431143760681,0.6230809736251831
0.5200537798750549,0.51022621750831604,0.59353981852531433,0.5944041156768799,0.5105597758293152,0.5114781951904297,0.5913786363601685,0.5146859884262085
0.6578916951645875,0.64749157428741455,0.64878002762794495,0.6468287706375122,0.6489692759513855,0.6971600079536438,0.6910005831718445,0.64727325439453125
0.5646633742811837,0.59577611923217773,0.55888089537620544,0.5900679624080658,0.5920123863220215,0.550577712059021,0.59354649901390076,0.5920767569541931
0.4962511701660202,0.49227762937545776,0.4847678220272064,0.4993193316459656,0.4995152020454407,0.494615797996521,0.49559908509254456,0.4901275074481964
0.6361332938501805,0.6931009578704834,0.62348772287368774,0.69973899841308594,0.6934777879714966,0.62577810883522034,0.69372135043144226,0.69573725938796997
0.6312718603982732,0.69074806690216064,0.69066372632980347,0.69966429471969604,0.69800442337989807,0.62088778614997864,0.6221572756767273,0.6933938431739807
0.7032358672601875,0.7713427639007568,0.7062832140922546,0.77830931425094604,0.77540547370910645,0.7059536564350128,0.70971548438072205,0.70318750500679016
0.5661783810633705,0.59345699667930603,0.5538324761390686,0.59576698422431946,0.5929719829559326,0.5516325569152832,0.5543748867511749,0.5988375163078308
0.8470951225569798,0.89902493357658386,0.83048930048942566,0.83903104305267334,0.8918953740596771,0.8909290134906769,0.89687556982040405,0.89784793972969055
0.3218295665131918,0.31610517978668213,0.3112106454372406,0.3122076725959778,0.3955876934528351,0.39096543312072754,0.39259369254112244,0.31561509132385254
0.3269730431958428,0.39418612599372864,0.395166711807251,0.3973729181289673,0.31655354261398315,0.3126817238330841,0.3986286771297455,0.3152150797843933
0.5255573811206846,0.51556369066238403,0.5972914409637451,0.5110070753097534,0.51971251010894775,0.59029048681259155,0.51803312063217163,0.5935065472126007
0.7880084251953461,0.79234402418136597,0.7732822906970978,0.77323177695274353,0.7765138101577759,0.799636549949646,0.772745509147644,0.7773721694946289
0.4403755038878168,0.4351200270652771,0.49605753898620605,0.4324199080467224,0.49124592542648315,0.4975416469573975,0.4961680579185486,0.4959919166564941
0.4934494583802991,0.491109459400177,0.4887109386920929,0.4927727270126343,0.4995491313934326,0.480178656578064,0.4908715009689331,0.49766430258750916
0.5893151901877998,0.59824530601501465,0.5947158670425415,0.5797517943382263,0.59437793016433716,0.59471689105033875,0.5787457764148712,0.57433189272880554
0.6881177998968344,0.6786616778373718,0.6957270932197571,0.6749673819541931,0.69384401202201843,0.69690693378448486,0.69116832733154297,0.6777558124065399
0.8436209235236802,0.8325212574005127,0.8321199893951416,0.833955225944519,0.83224788904190063,0.8943309497833252,0.8973868489265442,0.89210485458374023
0.6173877118239306,0.60712798833847046,0.6099279761314392,0.6024350166320801,0.6009554100036621,0.6024948477745056,0.6069045376777649,0.60100775122642517
0.6490820166975526,0.6375413990020752,0.6904032063484192,0.6365932357311249,0.63609325885772705,0.63026519298553467,0.6961095178127289,0.6923718500137329
0.7260235370536652,0.71634278655052185,0.7974822187423706,0.79021994829177856,0.71240421772003174,0.7199329197406769,0.7125261104106903,0.794317409992218
0.5545746327111551,0.5957091176509857,0.5963586091995239,0.5479911398887634,0.5454892158508301,0.5920832574367523,0.59330493450164795,0.597737820148468
0.6262293907494794,0.6950115942955017,0.61171369910240173,0.6100988698005676,0.6927149271965027,0.6923587477207184,0.6104205524921417,0.6160419452190399
0.2179828248285348,0.2069752061367035,0.2869240653514862,0.20558923959732056,0.28925360441207886,0.28558244585990906,0.28495121240615845,0.28937724471092224
0.5228679097491546,0.59280720472335815,0.5179530620574951,0.5131612551212311,0.5903090023994446,0.59849482834339142,0.51591464221477509,0.5179496192932129
0.3884640735150832,0.3788006854057312,0.39302453875541687,0.37916807889938354,0.37870991170406342,0.37148760318756104,0.37880197763442993,0.37753990054130554
0.6044260932693961,0.6096558928489685,0.6701262426376343,0.67912933468818665,0.67325133323669434,0.67112639784812927,0.6743422770500183,0.60858433961868286
0.3642745925911774,0.3560054647922516,0.3545177125930786,0.35563730597496033,0.39634965598583221,0.356186905503273,0.3590209722518921,0.35035970747470856
0.1927129702156926,0.1976213598251343,0.1976629936695099,0.18332356691360474,0.19990368008613586,0.18084404468536377,0.1998211908340454,0.1995665216445923
0.2060313700017193,0.20442293405532837,0.2736313045024872,0.20616761088371277,0.27175660967826843,0.2099731504917145,0.2012816119194031,0.2702601373195648
0.2698178361958619,0.2985734224319458,0.25419809877872467,0.25953319132328033,0.2939837956428528,0.29176380157470703,0.2918874514102936,0.2915661132335663
0.5607211088397683,0.59856858909130096,0.5908405041694641,0.55138906061649323,0.59816947638988495,0.5540048062801361,0.5552759051322937,0.5523978555202484
0.2132911755153506,0.2046744477748871,0.28484740018844604,0.2897214198112488,0.20266713976860046,0.20048268795013428,0.28221572279930115,0.20298255145549774
